Year, Month, Return, Assets
2005,5,2.89,128900000
2005,6,1.38,130500000
2005,7,3.78,140200000
2005,8,-3.53,138000000
2005,9,0.96,113500000
2005,10,0.14,105500000
2005,11,3.84,105800000
2005,12,-1.27,89000000
2006,1,7.7,91200000
2006,2,-0.93,89000000
2006,3,2.47,88800000
2006,4,-1,91200000
2006,5,-0.02,90400000
2006,6,3.53,91700000
2006,7,0.87,97800000
2006,8,0.32,102400000
2006,9,1.39,102700000
2006,10,1.78,114400000
2006,11,2.77,116900000
2006,12,1.47,120500000
2007,1,0.47,119800000
2007,2,1.55,113200000
2007,3,-0.04,127600000
2007,4,1.7,223700000
2007,5,2.33,243200000
2007,6,-0.73,241200000
2007,7,-2.52,295500000
2007,8,-0.2,285400000
2007,9,1.35,273200000
2007,10,2.26,291900000
2007,11,-7.46,263800000
2007,12,1.33,258100000
2008,1,-9.09,258100000
2008,2,0,1
2008,3,0,1
2008,4,0,1
2008,5,0,1
2008,6,0,1
2008,7,0,1
2008,8,0,1
2008,9,0,1
2008,10,0,1
2008,11,0,1
2008,12,0,1
2009,1,0,1
2009,2,-0.75,31000000
2009,3,2.51,31000000
2009,4,-1.47,37200000
2009,5,8.05,44200000
2009,6,-2.89,44200000
2009,7,1.35,45400000
2009,8,1.32,53400000
2009,9,-0.85,62400000
2009,10,-0.88,73800000
2009,11,0.96,75800000
2009,12,-1.84,102200000
2010,1,-3.66,98200000
2010,2,-1.48,84800000
2010,3,-2.25,82400000
2010,4,1.53,80600000
2010,5,3.66,81000000
2010,6,-0.27,79000000
2010,7,5.66,82000000
2010,8,-0.6,98700000
2010,9,0.52,117600000
2010,10,-2.73,122000000
2010,11,3.59,131100000
2010,12,1.8,136200000
2011,1,-3.87,135000000
2011,2,1.33,128200000
2011,3,-5.28,94000000
2011,4,5.05,94400000
2011,5,-0.28,84300000
2011,6,-0.14,80600000
2011,7,-0.96,83200000
2011,8,9.27,84900000
2011,9,0.49,84900000
2011,10,-0.35,98400000
2011,11,-2.25,101500000
2011,12,-1.9,96600000
2012,1,-0.92,96600000
2012,2,-0.98,96400000
2012,3,-0.24,94000000
2012,4,-4.2,82800000
2012,5,7.12,81400000
2012,6,3.63,87000000
2012,7,3.9,90500000
2012,8,-0.52,96400000
2012,9,2.39,91400000
2012,10,-2.46,90200000
2012,11,6.5,91400000
2012,12,1.87,76200000
2013,1,3.73,86800000
2013,2,-0.21,91200000
2013,3,-1.73,84500000
2013,4,7.02,95600000
2013,5,-3.15,86000000
2013,6,3.13,80600000
2013,7,0.6,80800000
2013,8,2.03,81300000
2013,9,-0.87,81000000
2013,10,3.52,83100000
2013,11,2.73,83900000
2013,12,0.65,87800000
2014,1,3.05,89400000
2014,2,9.81,92900000
2014,3,2.88,96900000
2014,4,1.8,147800000
2014,5,-0.89,166600000
2014,6,-1.09,174100000
2014,7,0.7,172200000
2014,8,-4.27,166700000
2014,9,-2.54,165600000
2014,10,4.46,170900000
2014,11,-0.34,169600000
2014,12,3.26,167800000
2015,1,0.87,168200000
2015,2,1.58,207100000
2015,3,-1.69,207400000
2015,4,0.29,210600000
2015,5,-1.08,215100000
2015,6,-4,214300000
2015,7,6.22,228200000
2015,8,2.39,246900000
2015,9,-3.51,222900000
2015,10,1.38,232600000
2015,11,-0.07,233300000
2015,12,0.18,240000000
2016,1,-1.49,241600000
2016,2,0.09,242500000
2016,3,-2.28,228700000
2016,4,2.31,223400000
2016,5,-1.38,221200000
2016,6,0.01,221500000
2016,7,3.43,230700000
2016,8,-2.83,225000000
2016,9,1.9,229400000
2016,10,-2.19,259700000
2016,11,3.35,266900000
2016,12,0.98,270100000
2017,1,1.2,269400000
2017,2,0.2,270000000
2017,3,-0.07,269600000
2017,4,0.5,269800000
2017,5,2.19,270400000
2017,6,4.38,269600000
2017,7,0.14,268900000
2017,8,1.25,268900000
2017,9,-0.88,270600000
2017,10,0.09,270700000
2017,11,0.07,270700000
2017,12,2.3,271000000
2018,1,-0.07,271000000
2018,2,-1.09,270000000
2018,3,-0.4,269000000
2018,4,-1.49,267000000
2018,5,-1.27,265000000
2018,6,0.16,265000000
2018,7,-1.84,263000000
2018,8,3.9,268000000
2018,9,-3.07,264000000
2018,10,10.28,271000000
2018,11,3.05,271000000
2018,12,-5.29,269000000
2019,1,-1.19,267000000
2019,2,1.04,268000000
2019,3,0.28,266000000
2019,4,1.65,266000000
2019,5,-1.18,266000000
2019,6,0.75,266000000
2019,7,-3.24,265000000
2019,8,2.24,265000000
2019,9,0.09,266000000
2019,10,-4.45,264000000
2019,11,-1.09,264000000
2019,12,-0.32,263000000
2020,1,3,235000000
2020,2,1.88,272000000
2020,3,4.84,272000000
2020,4,0.46,292000000
