Year, Month, Return, Assets
2018,12,0.92,1357800248
2019,1,-7.73,1277647487
2019,2,-2.46,1255859291
2019,3,3.98,1301841000
2019,4,-1.54,1257095000
2019,5,6.52,1335809869
2019,6,6.06,1364056955
2019,7,2.1,1374978217
2019,8,8.47,1483155388
2019,9,-4.44,1435996073
2019,10,-0.9,1426211437
2019,11,-0.38,1422986922
2019,12,-1.8,1303690032
2020,1,7.32,1386766350
2020,2,0.58,1403677672
2020,3,8.81,1522592058
2020,4,-0.23,1502717408
