Year, Month, Return, Assets
2009,8,3.99,323300000
2009,9,0.87,327000000
2009,10,-2.9,321600000
2009,11,3.26,338200000
2009,12,-4.14,300600000
2010,1,-6.29,245300000
2010,2,-2.08,230300000
2010,3,2.84,269700000
2010,4,-0.82,260100000
2010,5,6.39,321700000
2010,6,2.62,352200000
2010,7,-0.89,332800000
2010,8,2.68,361200000
2010,9,0.08,365400000
2010,10,5.3,455800000
2010,11,-1.2,437500000
2010,12,5.03,519700000
2011,1,-0.39,509000000
2011,2,1.95,564700000
2011,3,0.14,583100000
2011,4,3.27,711100000
2011,5,-8.13,640200000
2011,6,-0.79,677300000
2011,7,-1.51,692000000
2011,8,3.56,768700000
2011,9,2.14,751600000
2011,10,-6.77,668000000
2011,11,-5.39,591000000
2011,12,-0.3,576800000
2012,1,0.32,583500000
2012,2,1.85,651700000
2012,3,-4.03,562400000
2012,4,2.39,592400000
2012,5,4.96,627500000
2012,6,-5.21,561600000
2012,7,3.87,583300000
2012,8,-2.45,546100000
2012,9,-0.75,549800000
2012,10,-6.95,462500000
2012,11,-2.52,449300000
2012,12,0.38,430700000
2013,1,6.46,461700000
2013,2,2.66,479800000
2013,3,1.48,498400000
2013,4,1.85,512200000
2013,5,1.54,530800000
2013,6,-2.32,512400000
2013,7,-1.23,496000000
2013,8,-5.95,436500000
2013,9,-4.58,378800000
2013,10,0.69,378300000
2013,11,-1.13,357900000
2013,12,2.49,430700000
2014,1,-2.98,392000000
2014,2,2.41,377000000
2014,3,-3.14,349000000
2014,4,-1.09,316000000
2014,5,2.43,289000000
2014,6,-0.01,290000000
2014,7,0.19,289000000
2014,8,3.2,271000000
2014,9,2.63,271000000
2014,10,-2.05,228000000
2014,11,5.62,258000000
2014,12,2.88,290000000
2015,1,6.83,356000000
2015,2,0.2,354000000
2015,3,-0.9,346000000
2015,4,-2.35,322000000
2015,5,-2.27,278000000
2015,6,-1.39,236000000
2015,7,3.33,259000000
2015,8,0.46,253000000
2015,9,2.82,282000000
2015,10,-6.02,229000000
2015,11,2.81,250000000
2015,12,-2.16,231000000
2016,1,5.52,269000000
2016,2,4.47,300000000
2016,3,-3.79,271000000
2016,4,-1.44,231000000
2016,5,-4.68,200000000
2016,6,4.28,220000000
2016,7,0.37,224000000
2016,8,-3.6,200000000
2016,9,-3.03,182000000
2016,10,-2.99,177000000
2016,11,2.66,183000000
2016,12,1.4,193000000
2017,1,-2.65,169000000
2017,2,-1.16,158000000
2017,3,-2.49,145000000
2017,4,0.11,144000000
2017,5,-3.06,125000000
2017,6,-2.14,120000000
2017,7,2.28,125000000
2017,8,-0.96,122000000
2017,9,-2.79,113000000
2017,10,2.82,121000000
2017,11,-0.49,119000000
2017,12,-1.99,114000000
2018,1,3.79,125000000
2018,2,-4.32,112000000
2018,3,-0.43,109000000
2018,4,0.38,107000000
2018,5,0.31,107000000
2018,6,-2.53,102000000
2018,7,0.27,101000000
2018,8,2.88,106000000
2018,9,-1.59,103000000
2018,10,-3.03,94000000
2018,11,1.01,94500000
2018,12,1.12,98000000
2019,1,-2.95,89000000
2019,2,2.1,95000000
2019,3,-0.48,95000000
2019,4,-1.75,89000000
2019,5,3.99,93000000
2019,6,2.79,107000000
2019,7,1.15,110000000
2019,8,5.84,132000000
2019,9,-5.62,108000000
2019,10,-3.42,98000000
2019,11,-2.17,93000000
2019,12,0.72,88000000
2020,1,-0.62,85000000
2020,2,2.68,89700000
2020,3,6.18,108000000
2020,4,0.53,110000000
