Year, Month, Return, Assets
2016,11,-0.3,6565749
2016,12,-4.05,6299593
2017,1,1.17,6373103
2017,2,-1.3,6290354
2017,3,-4.18,6027103
2017,4,3.04,6210600
2017,5,-1.56,6113732
2017,6,-0.98,6053895
2017,7,1.08,6119165
2017,8,0.94,6176859
2017,9,-5.49,5837970
2017,10,4.88,6122965
2017,11,-1.28,6044386
2017,12,3.76,6271613
2018,1,7.44,6738191
2018,2,-10.16,6053888
2018,3,-0.79,6005800
2018,4,1.08,6070891
2018,5,-1.88,5956771
2018,6,-2.49,5808161
2018,7,1.8,5912496
2018,8,6.24,6281172
2018,9,-2.42,6129029
2018,10,-8.61,5601203
2018,11,1.92,5708511
2018,12,-0.21,5696240
2019,1,-4.13,5460760.69
2019,2,1.72,5554720
2019,3,1.04,5612256
2019,4,1.84,5715713
2019,5,1.42,5796665
2019,6,-0.63,5760172
2019,7,0.79,5805737
2019,8,8.83,6318651
2019,9,-9.53,5716430
2019,10,-5.95,5376423
2019,11,0.39,5397362
2019,12,1.85,5497015
2020,1,3.27,5676550
2020,2,1.29,5749851
2020,3,3.6,5956629
2020,4,0.12,5963924
